Application,Technique,Pipeline,Time Steps,Temporal Ratio,Cameras,Spatial Ratio,Mapping,Execution Time (hours,Avg. Power (kW),Energy (kWh),Storage (GB)
climate,geometry,insitu,5000,0.2,8,0.25,space-shared,6.11,38.77,236.94,3281.25
climate,geometry,insitu,5000,0.2,8,0.5,time-shared,8.93,24.05,214.78,6562.5
climate,geometry,insitu,5000,0.2,8,0.5,space-shared,9.03,32.98,297.76,6562.5
climate,geometry,insitu,5000,0.2,8,1,time-shared,15.88,21.71,344.81,13125
climate,geometry,insitu,5000,0.2,8,1,space-shared,14.86,28.22,419.4,13125
climate,geometry,insitu,5000,0.4,8,0.12,time-shared,5.83,26.45,154.32,3281.25
climate,geometry,insitu,5000,0.4,8,0.12,space-shared,6.11,39.05,238.65,3281.25
climate,geometry,insitu,5000,0.4,8,0.25,time-shared,9.31,24.62,229.24,6562.5
climate,geometry,insitu,5000,0.4,8,0.25,space-shared,9.03,34.27,309.37,6562.5
climate,geometry,insitu,5000,0.4,8,0.5,time-shared,16.26,22.09,359.27,13125
climate,geometry,insitu,5000,0.4,8,0.5,space-shared,14.86,29,431.01,13125
climate,geometry,insitu,5000,0.4,8,1,time-shared,30.17,20.53,619.34,26250
climate,geometry,insitu,5000,0.4,8,1,space-shared,28.57,24.67,704.94,26250
climate,geometry,insitu,5000,0.6,8,0.12,time-shared,7.95,24.69,196.34,4921.88
climate,geometry,insitu,5000,0.6,8,0.12,space-shared,7.57,36.42,275.71,4921.88
climate,geometry,insitu,5000,0.6,8,0.25,time-shared,13.17,23.44,308.72,9843.75
climate,geometry,insitu,5000,0.6,8,0.25,space-shared,11.94,31.96,381.8,9843.75
climate,geometry,insitu,5000,0.6,8,0.5,time-shared,23.6,21.35,503.77,19687.5
climate,geometry,insitu,5000,0.6,8,0.5,space-shared,22,26.54,583.84,19687.5
climate,geometry,insitu,5000,0.6,8,1,time-shared,44.45,20.11,893.87,39375
climate,geometry,insitu,5000,0.6,8,1,space-shared,42.86,23.31,999.12,39375
climate,geometry,insitu,5000,0.8,8,0.12,time-shared,10.07,23.66,238.36,6562.5
climate,geometry,insitu,5000,0.8,8,0.12,space-shared,9.03,34.65,312.78,6562.5
climate,geometry,insitu,5000,0.8,8,0.25,time-shared,17.03,22.8,388.2,13125
climate,geometry,insitu,5000,0.8,8,0.25,space-shared,15.43,29.99,462.73,13125
climate,geometry,insitu,5000,0.8,8,0.5,time-shared,30.93,20.96,648.27,26250
climate,geometry,insitu,5000,0.8,8,0.5,space-shared,29.33,25.21,739.59,26250
climate,geometry,insitu,5000,0.8,8,1,time-shared,58.74,19.89,1168.4,52500
climate,geometry,insitu,5000,0.8,8,1,space-shared,57.14,22.63,1293.29,52500
climate,geometry,insitu,5000,1,8,0.12,time-shared,12.19,23,280.38,8203.12
climate,geometry,insitu,5000,1,8,0.12,space-shared,10.59,33.18,351.46,8203.12
climate,geometry,insitu,5000,1,8,0.25,time-shared,20.88,22.4,467.68,16406.25
climate,geometry,insitu,5000,1,8,0.25,space-shared,19.28,28.48,549.27,16406.25
climate,geometry,insitu,5000,1,8,0.5,time-shared,38.26,20.72,792.77,32812.5
climate,geometry,insitu,5000,1,8,0.5,space-shared,36.67,24.42,895.33,32812.5
climate,geometry,insitu,5000,1,8,1,time-shared,73.03,19.76,1442.93,65625
climate,geometry,insitu,5000,1,8,1,space-shared,71.43,22.22,1587.47,65625
climate,geometry,insitu,1000,0.2,16,0.12,time-shared,1.17,26.45,30.86,656.25
climate,geometry,insitu,1000,0.2,16,0.12,space-shared,1.22,39.05,47.73,656.25
climate,geometry,insitu,1000,0.2,16,0.25,time-shared,1.86,24.62,45.85,1312.5
climate,geometry,insitu,1000,0.2,16,0.25,space-shared,1.81,34.27,61.87,1312.5
climate,geometry,insitu,1000,0.2,16,0.5,time-shared,3.25,22.09,71.85,2625
climate,geometry,insitu,1000,0.2,16,0.5,space-shared,2.97,29,86.2,2625
climate,geometry,insitu,1000,0.2,16,1,time-shared,6.03,20.53,123.87,5250
climate,geometry,insitu,1000,0.2,16,1,space-shared,5.71,24.67,140.99,5250
climate,geometry,insitu,1000,0.4,16,0.12,time-shared,2.01,23.66,47.67,1312.5
climate,geometry,insitu,1000,0.4,16,0.12,space-shared,1.81,34.65,62.56,1312.5
climate,geometry,insitu,1000,0.4,16,0.25,time-shared,3.41,22.8,77.64,2625
climate,geometry,insitu,1000,0.4,16,0.25,space-shared,3.09,29.99,92.55,2625
climate,geometry,insitu,1000,0.4,16,0.5,time-shared,6.19,20.96,129.65,5250
climate,geometry,insitu,1000,0.4,16,0.5,space-shared,5.87,25.21,147.92,5250
climate,geometry,insitu,1000,0.4,16,1,time-shared,11.75,19.89,233.68,10500
climate,geometry,insitu,1000,0.4,16,1,space-shared,11.43,22.63,258.66,10500
climate,geometry,insitu,1000,0.6,16,0.12,time-shared,2.86,22.53,64.48,1968.75
climate,geometry,insitu,1000,0.6,16,0.12,space-shared,2.54,31.34,79.69,1968.75
climate,geometry,insitu,1000,0.6,16,0.25,time-shared,4.95,22.12,109.43,3937.5
climate,geometry,insitu,1000,0.6,16,0.25,space-shared,4.63,27.47,127.16,3937.5
climate,geometry,insitu,1000,0.6,16,0.5,time-shared,9.12,20.56,187.45,7875
climate,geometry,insitu,1000,0.6,16,0.5,space-shared,8.8,23.89,210.22,7875
climate,geometry,insitu,1000,0.6,16,1,time-shared,17.46,19.67,343.49,15750
climate,geometry,insitu,1000,0.6,16,1,space-shared,17.14,21.95,376.33,15750
climate,geometry,insitu,1000,0.8,16,0.12,time-shared,3.71,21.91,81.29,2625
climate,geometry,insitu,1000,0.8,16,0.12,space-shared,3.39,29.05,98.48,2625
climate,geometry,insitu,1000,0.8,16,0.25,time-shared,6.49,21.76,141.23,5250
climate,geometry,insitu,1000,0.8,16,0.25,space-shared,6.17,26.21,161.77,5250
climate,geometry,insitu,1000,0.8,16,0.5,time-shared,12.05,20.35,245.25,10500
climate,geometry,insitu,1000,0.8,16,0.5,space-shared,11.73,23.23,272.51,10500
climate,geometry,insitu,1000,0.8,16,1,time-shared,23.18,19.56,453.3,21000
climate,geometry,insitu,1000,0.8,16,1,space-shared,22.86,21.61,494,21000
climate,geometry,insitu,1000,1,16,0.12,time-shared,4.56,21.53,98.1,3281.25
climate,geometry,insitu,1000,1,16,0.12,space-shared,4.24,27.67,117.27,3281.25
climate,geometry,insitu,1000,1,16,0.25,time-shared,8.03,21.54,173.02,6562.5
climate,geometry,insitu,1000,1,16,0.25,space-shared,7.71,25.46,196.39,6562.5
climate,geometry,insitu,1000,1,16,0.5,time-shared,14.99,20.22,303.05,13125
climate,geometry,insitu,1000,1,16,0.5,space-shared,14.67,22.83,334.81,13125
climate,geometry,insitu,1000,1,16,1,time-shared,28.89,19.49,563.11,26250
climate,geometry,insitu,1000,1,16,1,space-shared,28.57,21.41,611.67,26250
climate,geometry,insitu,5000,0.2,16,0.12,time-shared,5.83,26.45,154.32,3281.25
climate,geometry,insitu,5000,0.2,16,0.12,space-shared,6.11,39.05,238.65,3281.25
climate,geometry,insitu,5000,0.2,16,0.25,time-shared,9.31,24.62,229.24,6562.5
climate,geometry,insitu,5000,0.2,16,0.25,space-shared,9.03,34.27,309.37,6562.5
climate,geometry,insitu,5000,0.2,16,0.5,time-shared,16.26,22.09,359.27,13125
climate,geometry,insitu,5000,0.2,16,0.5,space-shared,14.86,29,431.01,13125
climate,geometry,insitu,5000,0.2,16,1,time-shared,30.17,20.53,619.34,26250
climate,geometry,insitu,5000,0.2,16,1,space-shared,28.57,24.67,704.94,26250
climate,geometry,insitu,5000,0.4,16,0.12,time-shared,10.07,23.66,238.36,6562.5
climate,geometry,insitu,5000,0.4,16,0.12,space-shared,9.03,34.65,312.78,6562.5
climate,geometry,insitu,5000,0.4,16,0.25,time-shared,17.03,22.8,388.2,13125
climate,geometry,insitu,5000,0.4,16,0.25,space-shared,15.43,29.99,462.73,13125
climate,geometry,insitu,5000,0.4,16,0.5,time-shared,30.93,20.96,648.27,26250
climate,geometry,insitu,5000,0.4,16,0.5,space-shared,29.33,25.21,739.59,26250
climate,geometry,insitu,5000,0.4,16,1,time-shared,58.74,19.89,1168.4,52500
climate,geometry,insitu,5000,0.4,16,1,space-shared,57.14,22.63,1293.29,52500
climate,geometry,insitu,5000,0.6,16,0.12,time-shared,14.31,22.53,322.4,9843.75
climate,geometry,insitu,5000,0.6,16,0.12,space-shared,12.71,31.34,398.44,9843.75
climate,geometry,insitu,5000,0.6,16,0.25,time-shared,24.74,22.12,547.17,19687.5
climate,geometry,insitu,5000,0.6,16,0.25,space-shared,23.14,27.47,635.8,19687.5
climate,geometry,insitu,5000,0.6,16,0.5,time-shared,45.6,20.56,937.26,39375
climate,geometry,insitu,5000,0.6,16,0.5,space-shared,44,23.89,1051.08,39375
climate,geometry,insitu,5000,0.6,16,1,time-shared,87.31,19.67,1717.46,78750
climate,geometry,insitu,5000,0.6,16,1,space-shared,85.72,21.95,1881.64,78750
climate,geometry,insitu,5000,0.8,16,0.12,time-shared,18.55,21.91,406.44,13125
climate,geometry,insitu,5000,0.8,16,0.12,space-shared,16.95,29.05,492.38,13125
climate,geometry,insitu,5000,0.8,16,0.25,time-shared,32.45,21.76,706.13,26250
climate,geometry,insitu,5000,0.8,16,0.25,space-shared,30.86,26.21,808.87,26250
climate,geometry,insitu,5000,0.8,16,0.5,time-shared,60.26,20.35,1226.26,52500
climate,geometry,insitu,5000,0.8,16,0.5,space-shared,58.67,23.23,1362.57,52500
climate,geometry,insitu,5000,0.8,16,1,time-shared,115.88,19.56,2266.51,105000
climate,geometry,insitu,5000,0.8,16,1,space-shared,114.29,21.61,2469.99,105000
climate,geometry,insitu,5000,1,16,0.12,time-shared,22.79,21.53,490.48,16406.25
climate,geometry,insitu,5000,1,16,0.12,space-shared,21.19,27.67,586.33,16406.25
climate,geometry,insitu,5000,1,16,0.25,time-shared,40.17,21.54,865.09,32812.5
climate,geometry,insitu,5000,1,16,0.25,space-shared,38.57,25.46,981.93,32812.5
climate,geometry,insitu,5000,1,16,0.5,time-shared,74.93,20.22,1515.25,65625
climate,geometry,insitu,5000,1,16,0.5,space-shared,73.33,22.83,1674.07,65625
climate,geometry,insitu,5000,1,16,1,time-shared,144.46,19.49,2815.57,131250
climate,geometry,insitu,5000,1,16,1,space-shared,142.86,21.41,3058.33,131250
climate,geometry,insitu,1000,0.2,32,0.12,time-shared,2.01,23.66,47.67,1312.5
climate,geometry,insitu,1000,0.2,32,0.12,space-shared,1.81,34.65,62.56,1312.5
climate,geometry,insitu,1000,0.2,32,0.25,time-shared,3.41,22.8,77.64,2625
climate,geometry,insitu,1000,0.2,32,0.25,space-shared,3.09,29.99,92.55,2625
climate,geometry,insitu,1000,0.2,32,0.5,time-shared,6.19,20.96,129.65,5250
climate,geometry,insitu,1000,0.2,32,0.5,space-shared,5.87,25.21,147.92,5250
climate,geometry,insitu,1000,0.2,32,1,time-shared,11.75,19.89,233.68,10500
climate,geometry,insitu,1000,0.2,32,1,space-shared,11.43,22.63,258.66,10500
climate,geometry,insitu,1000,0.4,32,0.12,time-shared,3.71,21.91,81.29,2625
climate,geometry,insitu,1000,0.4,32,0.12,space-shared,3.39,29.05,98.48,2625
climate,geometry,insitu,1000,0.4,32,0.25,time-shared,6.49,21.76,141.23,5250
climate,geometry,insitu,1000,0.4,32,0.25,space-shared,6.17,26.21,161.77,5250
climate,geometry,insitu,1000,0.4,32,0.5,time-shared,12.05,20.35,245.25,10500
climate,geometry,insitu,1000,0.4,32,0.5,space-shared,11.73,23.23,272.51,10500
climate,geometry,insitu,1000,0.4,32,1,time-shared,23.18,19.56,453.3,21000
climate,geometry,insitu,1000,0.4,32,1,space-shared,22.86,21.61,494,21000
climate,geometry,insitu,1000,0.6,32,0.12,time-shared,5.4,21.26,114.9,3937.5
climate,geometry,insitu,1000,0.6,32,0.12,space-shared,5.09,26.76,136.06,3937.5
climate,geometry,insitu,1000,0.6,32,0.25,time-shared,9.58,21.39,204.81,7875
climate,geometry,insitu,1000,0.6,32,0.25,space-shared,9.26,24.95,231,7875
climate,geometry,insitu,1000,0.6,32,0.5,time-shared,17.92,20.14,360.85,15750
climate,geometry,insitu,1000,0.6,32,0.5,space-shared,17.6,22.56,397.11,15750
climate,geometry,insitu,1000,0.6,32,1,time-shared,34.61,19.45,672.93,31500
climate,geometry,insitu,1000,0.6,32,1,space-shared,34.29,21.27,729.34,31500
climate,geometry,insitu,1000,0.8,32,0.12,time-shared,7.1,20.92,148.52,5250
climate,geometry,insitu,1000,0.8,32,0.12,space-shared,6.78,25.61,173.63,5250
climate,geometry,insitu,1000,0.8,32,0.25,time-shared,12.66,21.2,268.4,10500
climate,geometry,insitu,1000,0.8,32,0.25,space-shared,12.34,24.33,300.23,10500
climate,geometry,insitu,1000,0.8,32,0.5,time-shared,23.79,20.03,476.45,21000
climate,geometry,insitu,1000,0.8,32,0.5,space-shared,23.47,22.23,521.71,21000
climate,geometry,insitu,1000,0.8,32,1,time-shared,46.03,19.39,892.55,42000
climate,geometry,insitu,1000,0.8,32,1,space-shared,45.71,21.1,964.68,42000
climate,geometry,insitu,1000,1,32,0.12,time-shared,8.79,20.71,182.13,6562.5
climate,geometry,insitu,1000,1,32,0.12,space-shared,8.48,24.92,211.21,6562.5
climate,geometry,insitu,1000,1,32,0.25,time-shared,15.75,21.08,331.98,13125
climate,geometry,insitu,1000,1,32,0.25,space-shared,15.43,23.95,369.45,13125
climate,geometry,insitu,1000,1,32,0.5,time-shared,29.65,19.97,592.05,26250
climate,geometry,insitu,1000,1,32,0.5,space-shared,29.33,22.03,646.31,26250
climate,geometry,insitu,1000,1,32,1,time-shared,57.46,19.35,1112.17,52500
climate,geometry,insitu,1000,1,32,1,space-shared,57.14,21,1200.01,52500
climate,geometry,insitu,5000,0.2,32,0.12,time-shared,10.07,23.66,238.36,6562.5
climate,geometry,insitu,5000,0.2,32,0.12,space-shared,9.03,34.65,312.78,6562.5
climate,geometry,insitu,5000,0.2,32,0.25,time-shared,17.03,22.8,388.2,13125
climate,geometry,insitu,5000,0.2,32,0.25,space-shared,15.43,29.99,462.73,13125
climate,geometry,insitu,5000,0.2,32,0.5,time-shared,30.93,20.96,648.27,26250
climate,geometry,insitu,5000,0.2,32,0.5,space-shared,29.33,25.21,739.59,26250
climate,geometry,insitu,5000,0.2,32,1,time-shared,58.74,19.89,1168.4,52500
climate,geometry,insitu,5000,0.2,32,1,space-shared,57.14,22.63,1293.29,52500
climate,geometry,insitu,5000,0.4,32,0.12,time-shared,18.55,21.91,406.44,13125
climate,geometry,insitu,5000,0.4,32,0.12,space-shared,16.95,29.05,492.38,13125
climate,geometry,insitu,5000,0.4,32,0.25,time-shared,32.45,21.76,706.13,26250
climate,geometry,insitu,5000,0.4,32,0.25,space-shared,30.86,26.21,808.87,26250
climate,geometry,insitu,5000,0.4,32,0.5,time-shared,60.26,20.35,1226.26,52500
climate,geometry,insitu,5000,0.4,32,0.5,space-shared,58.67,23.23,1362.57,52500
climate,geometry,insitu,5000,0.4,32,1,time-shared,115.88,19.56,2266.51,105000
climate,geometry,insitu,5000,0.4,32,1,space-shared,114.29,21.61,2469.99,105000
climate,geometry,insitu,5000,0.6,32,0.12,time-shared,27.02,21.26,574.51,19687.5
climate,geometry,insitu,5000,0.6,32,0.12,space-shared,25.43,26.76,680.28,19687.5
climate,geometry,insitu,5000,0.6,32,0.25,time-shared,47.88,21.39,1024.05,39375
climate,geometry,insitu,5000,0.6,32,0.25,space-shared,46.28,24.95,1155,39375
climate,geometry,insitu,5000,0.6,32,0.5,time-shared,89.6,20.14,1804.25,78750
climate,geometry,insitu,5000,0.6,32,0.5,space-shared,88,22.56,1985.56,78750
climate,geometry,insitu,5000,0.6,32,1,time-shared,173.03,19.45,3364.63,157500
climate,geometry,insitu,5000,0.6,32,1,space-shared,171.43,21.27,3646.68,157500
climate,geometry,insitu,5000,0.8,32,0.12,time-shared,35.5,20.92,742.59,26250
climate,geometry,insitu,5000,0.8,32,0.12,space-shared,33.9,25.61,868.17,26250
climate,geometry,insitu,5000,0.8,32,0.25,time-shared,63.31,21.2,1341.98,52500
climate,geometry,insitu,5000,0.8,32,0.25,space-shared,61.71,24.33,1501.14,52500
climate,geometry,insitu,5000,0.8,32,0.5,time-shared,118.93,20.03,2382.24,105000
climate,geometry,insitu,5000,0.8,32,0.5,space-shared,117.33,22.23,2608.55,105000
climate,geometry,insitu,5000,0.8,32,1,time-shared,230.17,19.39,4462.75,210000
climate,geometry,insitu,5000,0.8,32,1,space-shared,228.57,21.1,4823.38,210000
climate,geometry,insitu,5000,1,32,0.12,time-shared,43.97,20.71,910.67,32812.5
climate,geometry,insitu,5000,1,32,0.12,space-shared,42.38,24.92,1056.06,32812.5
climate,geometry,insitu,5000,1,32,0.25,time-shared,78.74,21.08,1659.91,65625
climate,geometry,insitu,5000,1,32,0.25,space-shared,77.14,23.95,1847.27,65625
climate,geometry,insitu,5000,1,32,0.5,time-shared,148.26,19.97,2960.23,131250
climate,geometry,insitu,5000,1,32,0.5,space-shared,146.67,22.03,3231.54,131250
climate,geometry,insitu,5000,1,32,1,time-shared,287.31,19.35,5560.87,262500
climate,geometry,insitu,5000,1,32,1,space-shared,285.72,21,6000.07,262500
climate,geometry,posthoc,1000,0.2,1,0.12,time-shared,0.37,40.55,15.11,41.14
climate,geometry,posthoc,1000,0.2,1,0.12,space-shared,0.68,50.09,33.83,41.14
climate,geometry,posthoc,1000,0.2,1,0.25,time-shared,0.42,38.56,16.05,82.28
climate,geometry,posthoc,1000,0.2,1,0.25,space-shared,0.71,48.76,34.72,82.28
climate,geometry,posthoc,1000,0.2,1,0.5,time-shared,0.5,35.12,17.67,164.55
climate,geometry,posthoc,1000,0.2,1,0.5,space-shared,0.79,46.16,36.24,164.55
climate,geometry,posthoc,1000,0.2,1,1,time-shared,0.68,30.9,20.93,329.1
climate,geometry,posthoc,1000,0.2,1,1,space-shared,0.93,42.18,39.29,329.1
climate,geometry,posthoc,1000,0.4,1,0.12,time-shared,0.43,37.97,16.16,82.28
climate,geometry,posthoc,1000,0.4,1,0.12,space-shared,0.71,48.82,34.76,82.28
climate,geometry,posthoc,1000,0.4,1,0.25,time-shared,0.51,35.18,18.04,164.55
climate,geometry,posthoc,1000,0.4,1,0.25,space-shared,0.79,46.53,36.53,164.55
climate,geometry,posthoc,1000,0.4,1,0.5,time-shared,0.69,31,21.29,329.1
climate,geometry,posthoc,1000,0.4,1,0.5,space-shared,0.93,42.49,39.58,329.1
climate,geometry,posthoc,1000,0.4,1,1,time-shared,1.04,26.86,27.81,658.2
climate,geometry,posthoc,1000,0.4,1,1,space-shared,1.22,37.32,45.67,658.2
climate,geometry,posthoc,1000,0.6,1,0.12,time-shared,0.48,35.96,17.21,123.41
climate,geometry,posthoc,1000,0.6,1,0.12,space-shared,0.75,47.67,35.69,123.41
climate,geometry,posthoc,1000,0.6,1,0.25,time-shared,0.61,32.86,20.03,246.83
climate,geometry,posthoc,1000,0.6,1,0.25,space-shared,0.86,44.68,38.34,246.83
climate,geometry,posthoc,1000,0.6,1,0.5,time-shared,0.87,28.61,24.91,493.65
climate,geometry,posthoc,1000,0.6,1,0.5,space-shared,1.08,39.82,42.92,493.65
climate,geometry,posthoc,1000,0.6,1,1,time-shared,1.39,24.89,34.68,987.3
climate,geometry,posthoc,1000,0.6,1,1,space-shared,1.52,34.33,52.06,987.3
climate,geometry,posthoc,1000,0.8,1,0.12,time-shared,0.53,34.35,18.26,164.55
climate,geometry,posthoc,1000,0.8,1,0.12,space-shared,0.79,46.64,36.62,164.55
climate,geometry,posthoc,1000,0.8,1,0.25,time-shared,0.71,31.18,22.02,329.1
climate,geometry,posthoc,1000,0.8,1,0.25,space-shared,0.93,43.12,40.16,329.1
climate,geometry,posthoc,1000,0.8,1,0.5,time-shared,1.05,27.06,28.53,658.2
climate,geometry,posthoc,1000,0.8,1,0.5,space-shared,1.22,37.79,46.25,658.2
climate,geometry,posthoc,1000,0.8,1,1,time-shared,1.75,23.73,41.56,1316.41
climate,geometry,posthoc,1000,0.8,1,1,space-shared,1.81,32.31,58.44,1316.41
climate,geometry,posthoc,1000,1,1,0.12,time-shared,0.58,33.03,19.32,205.69
climate,geometry,posthoc,1000,1,1,0.12,space-shared,0.82,45.69,37.54,205.69
climate,geometry,posthoc,1000,1,1,0.25,time-shared,0.8,29.91,24.01,411.38
climate,geometry,posthoc,1000,1,1,0.25,space-shared,1,41.78,41.97,411.38
climate,geometry,posthoc,1000,1,1,0.5,time-shared,1.24,25.96,32.15,822.75
climate,geometry,posthoc,1000,1,1,0.5,space-shared,1.37,36.19,49.59,822.75
climate,geometry,posthoc,1000,1,1,1,time-shared,2.11,22.96,48.44,1645.51
climate,geometry,posthoc,1000,1,1,1,space-shared,2.1,30.85,64.83,1645.51
climate,geometry,posthoc,5000,0.2,1,0.12,time-shared,1.86,40.55,75.54,205.69
climate,geometry,posthoc,5000,0.2,1,0.12,space-shared,3.38,50.09,169.16,205.69
climate,geometry,posthoc,5000,0.2,1,0.25,time-shared,2.08,38.56,80.23,411.38
climate,geometry,posthoc,5000,0.2,1,0.25,space-shared,3.56,48.76,173.58,411.38
climate,geometry,posthoc,5000,0.2,1,0.5,time-shared,2.52,35.12,88.37,822.75
climate,geometry,posthoc,5000,0.2,1,0.5,space-shared,3.93,46.16,181.2,822.75
climate,geometry,posthoc,5000,0.2,1,1,time-shared,3.39,30.9,104.66,1645.51
climate,geometry,posthoc,5000,0.2,1,1,space-shared,4.66,42.18,196.44,1645.51
climate,geometry,posthoc,5000,0.4,1,0.12,time-shared,2.13,37.97,80.8,411.38
climate,geometry,posthoc,5000,0.4,1,0.12,space-shared,3.56,48.82,173.8,411.38
climate,geometry,posthoc,5000,0.4,1,0.25,time-shared,2.56,35.18,90.18,822.75
climate,geometry,posthoc,5000,0.4,1,0.25,space-shared,3.93,46.53,182.65,822.75
climate,geometry,posthoc,5000,0.4,1,0.5,time-shared,3.43,31,106.47,1645.51
climate,geometry,posthoc,5000,0.4,1,0.5,space-shared,4.66,42.49,197.89,1645.51
climate,geometry,posthoc,5000,0.4,1,1,time-shared,5.18,26.86,139.04,3291.02
climate,geometry,posthoc,5000,0.4,1,1,space-shared,6.12,37.32,228.37,3291.02
climate,geometry,posthoc,5000,0.6,1,0.12,time-shared,2.39,35.96,86.06,617.07
climate,geometry,posthoc,5000,0.6,1,0.12,space-shared,3.74,47.67,178.44,617.07
climate,geometry,posthoc,5000,0.6,1,0.25,time-shared,3.05,32.86,100.13,1234.13
climate,geometry,posthoc,5000,0.6,1,0.25,space-shared,4.29,44.68,191.72,1234.13
climate,geometry,posthoc,5000,0.6,1,0.5,time-shared,4.35,28.61,124.56,2468.26
climate,geometry,posthoc,5000,0.6,1,0.5,space-shared,5.39,39.82,214.58,2468.26
climate,geometry,posthoc,5000,0.6,1,1,time-shared,6.97,24.89,173.42,4936.52
climate,geometry,posthoc,5000,0.6,1,1,space-shared,7.58,34.33,260.29,4936.52
climate,geometry,posthoc,5000,0.8,1,0.12,time-shared,2.66,34.35,91.32,822.75
climate,geometry,posthoc,5000,0.8,1,0.12,space-shared,3.93,46.64,183.08,822.75
climate,geometry,posthoc,5000,0.8,1,0.25,time-shared,3.53,31.18,110.08,1645.51
climate,geometry,posthoc,5000,0.8,1,0.25,space-shared,4.66,43.12,200.79,1645.51
climate,geometry,posthoc,5000,0.8,1,0.5,time-shared,5.27,27.06,142.66,3291.02
climate,geometry,posthoc,5000,0.8,1,0.5,space-shared,6.12,37.79,231.27,3291.02
climate,geometry,posthoc,5000,0.8,1,1,time-shared,8.76,23.73,207.8,6582.03
climate,geometry,posthoc,5000,0.8,1,1,space-shared,9.05,32.31,292.22,6582.03
climate,geometry,posthoc,5000,1,1,0.12,time-shared,2.92,33.03,96.58,1028.44
